Date,Time,Temperature (°C),Cpu_usage (%),Memory_usage(%)
Friday 03 2025,20:06:51,N/A,17.7,59.4
Friday 03 2025,20:06:52,N/A,13.2,59.4
Friday 03 2025,20:06:54,N/A,8.7,59.5
Friday 03 2025,20:06:55,N/A,26.6,59.4
Friday 03 2025,20:06:56,N/A,23.4,59.5
Friday 03 2025,20:06:57,N/A,21.7,59.5
Friday 03 2025,20:06:58,N/A,14.2,59.5
Friday 03 2025,20:06:59,N/A,20.3,59.5
Friday 03 2025,20:07:00,N/A,34.5,59.1
Friday 03 2025,20:07:01,N/A,82.0,59.2
Friday 03 2025,20:07:02,N/A,39.4,59.2
Friday 03 2025,20:07:03,N/A,22.1,59.2
Friday 03 2025,20:07:04,N/A,16.2,59.2
Date,Time,Temperature (°C),Cpu_usage (%),Memory_usage(%)
Friday 03 2025,20:07:18,N/A,0.0,58.8
Friday 03 2025,20:07:19,N/A,25.0,59.1
Friday 03 2025,20:07:20,N/A,8.0,59.2
Friday 03 2025,20:07:22,N/A,13.6,59.3
Friday 03 2025,20:07:23,N/A,12.8,59.4
Friday 03 2025,20:07:24,N/A,10.6,59.3
Friday 03 2025,20:07:25,N/A,8.7,59.3
Friday 03 2025,20:07:26,N/A,8.2,59.3
Friday 03 2025,20:07:27,N/A,7.8,59.3
Friday 03 2025,20:07:28,N/A,7.2,59.3
Friday 03 2025,20:07:29,N/A,52.1,59.5
Friday 03 2025,20:07:30,N/A,10.3,59.5
Friday 03 2025,20:07:31,N/A,7.5,59.5
Friday 03 2025,20:07:32,N/A,6.4,59.5
Friday 03 2025,20:07:33,N/A,5.7,59.5
Friday 03 2025,20:07:34,N/A,9.4,59.5
Friday 03 2025,20:07:35,N/A,8.7,59.5
Friday 03 2025,20:07:36,N/A,10.3,59.5
Friday 03 2025,20:07:37,N/A,6.1,59.5
Friday 03 2025,20:07:38,N/A,6.1,59.5
Friday 03 2025,20:07:39,N/A,12.7,59.5
Friday 03 2025,20:07:40,N/A,9.4,59.5
Friday 03 2025,20:07:41,N/A,9.5,59.5
Friday 03 2025,20:07:42,N/A,8.2,59.5
Friday 03 2025,20:07:43,N/A,8.1,59.5
Friday 03 2025,20:07:44,N/A,9.6,59.5
Friday 03 2025,20:07:45,N/A,7.2,59.5
Friday 03 2025,20:07:46,N/A,7.4,59.5
Friday 03 2025,20:07:47,N/A,6.7,59.5
Friday 03 2025,20:07:48,N/A,12.0,59.5
Friday 03 2025,20:07:49,N/A,6.0,59.5
Friday 03 2025,20:07:50,N/A,18.7,59.4
Friday 03 2025,20:07:52,N/A,16.1,59.6
Friday 03 2025,20:07:53,N/A,15.3,59.7
Friday 03 2025,20:07:54,N/A,10.0,59.7
Friday 03 2025,20:07:55,N/A,9.8,59.7
Friday 03 2025,20:07:56,N/A,23.6,59.7
Friday 03 2025,20:07:57,N/A,10.7,59.7
Friday 03 2025,20:07:58,N/A,15.9,59.7
Friday 03 2025,20:07:59,N/A,18.7,59.7
Friday 03 2025,20:08:00,N/A,8.3,59.7
Friday 03 2025,20:08:01,N/A,11.9,59.7
Friday 03 2025,20:08:02,N/A,11.1,59.7
Friday 03 2025,20:08:03,N/A,30.7,59.1
Friday 03 2025,20:08:04,N/A,10.0,59.1
Friday 03 2025,20:08:05,N/A,6.1,59.1
Friday 03 2025,20:08:06,N/A,12.8,59.1
Friday 03 2025,20:08:07,N/A,10.2,59.1
Friday 03 2025,20:08:08,N/A,8.3,59.1
Friday 03 2025,20:08:09,N/A,6.8,59.1
Friday 03 2025,20:08:10,N/A,7.6,59.1
Friday 03 2025,20:08:11,N/A,16.2,59.1
Friday 03 2025,20:08:12,N/A,30.1,59.7
Friday 03 2025,20:08:13,N/A,4.9,59.7
Friday 03 2025,20:08:14,N/A,4.9,59.7
Friday 03 2025,20:08:15,N/A,9.4,59.7
Friday 03 2025,20:08:16,N/A,36.9,59.7
Friday 03 2025,20:08:18,N/A,42.2,59.7
Friday 03 2025,20:08:19,N/A,12.3,59.7
Friday 03 2025,20:08:20,N/A,7.2,59.7
Friday 03 2025,20:08:21,N/A,5.7,59.7
Friday 03 2025,20:08:22,N/A,7.2,59.7
Friday 03 2025,20:08:23,N/A,8.3,59.6
Friday 03 2025,20:08:24,N/A,6.8,59.6
Friday 03 2025,20:08:25,N/A,6.4,59.6
Friday 03 2025,20:08:26,N/A,4.9,59.6
Friday 03 2025,20:08:27,N/A,7.5,59.6
Friday 03 2025,20:08:28,N/A,12.7,59.6
Friday 03 2025,20:08:29,N/A,8.1,59.6
Friday 03 2025,20:08:30,N/A,8.7,59.6
Friday 03 2025,20:08:31,N/A,6.9,59.6
Friday 03 2025,20:08:32,N/A,9.9,59.6
Friday 03 2025,20:08:33,N/A,11.1,59.6
Friday 03 2025,20:08:34,N/A,9.8,59.6
Friday 03 2025,20:08:35,N/A,9.0,59.6
Friday 03 2025,20:08:36,N/A,32.6,59.6
Friday 03 2025,20:08:37,N/A,30.2,59.7
Friday 03 2025,20:08:38,N/A,44.9,59.7
Friday 03 2025,20:08:39,N/A,13.7,59.6
Friday 03 2025,20:08:40,N/A,6.8,59.6
Friday 03 2025,20:08:41,N/A,39.6,59.6
Friday 03 2025,20:08:42,N/A,11.2,59.6
Friday 03 2025,20:08:44,N/A,10.5,59.6
Date,Time,Temperature (°C),Cpu_usage (%),Memory_usage(%)
Friday 03 2025,20:08:48,N/A,0.0,59.4
Friday 03 2025,20:08:49,N/A,54.5,59.7
Friday 03 2025,20:08:50,N/A,13.6,59.9
Friday 03 2025,20:08:51,N/A,15.8,60.0
Friday 03 2025,20:08:52,N/A,16.5,60.0
Friday 03 2025,20:08:53,N/A,9.8,60.1
Friday 03 2025,20:08:54,N/A,21.2,60.3
Friday 03 2025,20:08:55,N/A,9.8,60.3
Friday 03 2025,20:08:56,N/A,8.7,60.3
Friday 03 2025,20:08:57,N/A,6.1,60.3
Friday 03 2025,20:08:59,N/A,5.6,60.3
Friday 03 2025,20:09:00,N/A,13.5,60.3
Friday 03 2025,20:09:01,N/A,22.6,60.4
Friday 03 2025,20:09:02,N/A,25.4,60.5
Friday 03 2025,20:09:03,N/A,4.6,60.5
Friday 03 2025,20:09:04,N/A,8.6,60.5
Friday 03 2025,20:09:05,N/A,12.6,60.5
Friday 03 2025,20:09:06,N/A,4.9,60.5
Friday 03 2025,20:09:07,N/A,13.9,60.5
Friday 03 2025,20:09:08,N/A,11.6,60.5
Friday 03 2025,20:09:09,N/A,10.0,60.5
Friday 03 2025,20:09:10,N/A,12.7,60.4
Friday 03 2025,20:09:11,N/A,8.4,60.5
Friday 03 2025,20:09:12,N/A,7.2,60.5
Friday 03 2025,20:09:13,N/A,6.8,60.5
Friday 03 2025,20:09:14,N/A,6.4,60.5
Friday 03 2025,20:09:15,N/A,32.6,59.9
Friday 03 2025,20:09:16,N/A,39.3,59.9
Friday 03 2025,20:09:17,N/A,20.4,59.9
Friday 03 2025,20:09:18,N/A,30.1,59.9
Friday 03 2025,20:09:19,N/A,35.7,60.0
Friday 03 2025,20:09:20,N/A,13.2,60.1
Friday 03 2025,20:09:21,N/A,39.5,60.1
Friday 03 2025,20:09:22,N/A,15.0,60.1
Friday 03 2025,20:09:23,N/A,10.6,60.0
Friday 03 2025,20:09:24,N/A,12.3,60.1
Friday 03 2025,20:09:25,N/A,9.0,60.0
Friday 03 2025,20:09:27,N/A,11.7,60.0
Friday 03 2025,20:09:28,N/A,7.6,60.0
Friday 03 2025,20:09:29,N/A,7.5,60.0
Friday 03 2025,20:09:30,N/A,7.6,60.0
Friday 03 2025,20:09:31,N/A,9.2,60.0
Friday 03 2025,20:09:32,N/A,11.2,60.0
Friday 03 2025,20:09:33,N/A,15.0,60.0
Friday 03 2025,20:09:34,N/A,59.0,60.1
Friday 03 2025,20:09:35,N/A,13.5,59.8
Date,Time,Temperature (°C),Cpu_usage (%),Memory_usage(%)
Friday 03 2025,20:14:30,N/A,0.0,59.3
Friday 03 2025,20:14:31,N/A,21.6,59.7
Friday 03 2025,20:14:32,N/A,14.3,59.8
Friday 03 2025,20:14:33,N/A,16.7,59.9
Friday 03 2025,20:14:35,N/A,17.7,60.0
Friday 03 2025,20:14:36,N/A,8.5,60.0
Friday 03 2025,20:14:37,N/A,8.7,60.0
Friday 03 2025,20:14:38,N/A,11.4,60.0
Friday 03 2025,20:14:39,N/A,8.0,60.0
Friday 03 2025,20:14:40,N/A,11.1,60.0
Friday 03 2025,20:14:41,N/A,10.9,60.0
Friday 03 2025,20:14:42,N/A,6.8,60.0
Friday 03 2025,20:14:43,N/A,9.8,60.0
Friday 03 2025,20:14:44,N/A,8.3,60.0
Friday 03 2025,20:14:45,N/A,9.2,60.0
Friday 03 2025,20:14:46,N/A,6.4,60.0
Friday 03 2025,20:14:47,N/A,5.7,60.0
Friday 03 2025,20:14:48,N/A,11.5,60.0
Friday 03 2025,20:14:49,N/A,8.6,60.0
Friday 03 2025,20:14:50,N/A,12.0,60.0
Friday 03 2025,20:14:51,N/A,13.8,60.1
Friday 03 2025,20:14:52,N/A,25.3,60.2
Friday 03 2025,20:14:53,N/A,6.4,60.2
Friday 03 2025,20:14:54,N/A,8.5,60.2
Friday 03 2025,20:14:55,N/A,9.2,60.2
Friday 03 2025,20:14:56,N/A,8.0,60.2
Friday 03 2025,20:14:57,N/A,14.8,60.2
Friday 03 2025,20:14:58,N/A,12.2,60.2
Friday 03 2025,20:14:59,N/A,10.2,60.2
Friday 03 2025,20:15:00,N/A,10.4,60.2
Friday 03 2025,20:15:01,N/A,7.9,60.2
Friday 03 2025,20:15:02,N/A,7.5,60.2
Friday 03 2025,20:15:03,N/A,4.5,60.2
Friday 03 2025,20:15:04,N/A,16.7,60.2
Friday 03 2025,20:15:05,N/A,5.7,60.2
Friday 03 2025,20:15:06,N/A,9.1,60.2
Friday 03 2025,20:15:08,N/A,9.9,60.2
Friday 03 2025,20:15:09,N/A,18.6,60.2
Friday 03 2025,20:15:10,N/A,5.7,60.2
Friday 03 2025,20:15:11,N/A,12.1,60.2
Friday 03 2025,20:15:12,N/A,11.9,60.2
Friday 03 2025,20:15:13,N/A,12.8,60.2
Friday 03 2025,20:15:14,N/A,9.1,60.2
Friday 03 2025,20:15:15,N/A,6.7,60.2
Friday 03 2025,20:15:16,N/A,18.4,60.2
Friday 03 2025,20:15:17,N/A,10.2,60.2
Friday 03 2025,20:15:18,N/A,6.1,60.2
Friday 03 2025,20:15:19,N/A,10.9,60.2
Friday 03 2025,20:15:20,N/A,11.9,60.2
Friday 03 2025,20:15:21,N/A,7.1,60.2
Friday 03 2025,20:15:22,N/A,8.7,60.1
Friday 03 2025,20:15:23,N/A,5.6,60.1
Friday 03 2025,20:15:24,N/A,19.9,60.1
Friday 03 2025,20:15:25,N/A,9.1,60.2
Friday 03 2025,20:15:26,N/A,9.3,60.2
Friday 03 2025,20:15:27,N/A,9.2,60.2
Friday 03 2025,20:15:28,N/A,6.1,60.2
Friday 03 2025,20:15:29,N/A,8.6,60.2
Friday 03 2025,20:15:30,N/A,6.4,60.1
Friday 03 2025,20:15:31,N/A,7.3,60.2
Friday 03 2025,20:15:32,N/A,13.9,60.1
Friday 03 2025,20:15:33,N/A,11.5,60.2
Friday 03 2025,20:15:34,N/A,8.7,60.2
Friday 03 2025,20:15:35,N/A,8.6,60.1
Friday 03 2025,20:15:36,N/A,20.1,60.1
Friday 03 2025,20:15:37,N/A,12.4,60.3
Friday 03 2025,20:15:38,N/A,10.9,60.3
Friday 03 2025,20:15:39,N/A,8.3,60.3
Friday 03 2025,20:15:41,N/A,37.0,59.6
Friday 03 2025,20:15:42,N/A,41.3,59.6
Friday 03 2025,20:15:43,N/A,15.3,59.6
Date,Time,Temperature (°C),Cpu_usage (%),Memory_usage(%)
Friday 03 2025,23:24:27,N/A,0.0,60.1
Friday 03 2025,23:24:28,N/A,33.8,60.5
Friday 03 2025,23:24:29,N/A,28.3,60.7
Friday 03 2025,23:24:30,N/A,27.4,60.8
Friday 03 2025,23:24:31,N/A,26.9,60.8
Friday 03 2025,23:24:32,N/A,31.0,60.8
Friday 03 2025,23:24:33,N/A,13.7,60.8
Friday 03 2025,23:24:34,N/A,15.6,60.8
Friday 03 2025,23:24:36,N/A,23.2,60.8
Friday 03 2025,23:24:37,N/A,17.2,60.8
Friday 03 2025,23:24:38,N/A,20.2,60.8
Friday 03 2025,23:24:39,N/A,13.5,60.8
Friday 03 2025,23:24:40,N/A,13.4,60.8
Friday 03 2025,23:24:41,N/A,15.1,60.8
Friday 03 2025,23:24:42,N/A,16.5,60.8
Friday 03 2025,23:24:43,N/A,23.0,60.7
Friday 03 2025,23:24:44,N/A,13.2,60.7
Friday 03 2025,23:24:45,N/A,15.7,60.7
Friday 03 2025,23:24:46,N/A,18.9,60.7
Friday 03 2025,23:24:47,N/A,15.9,60.7
Friday 03 2025,23:24:48,N/A,21.4,60.7
Friday 03 2025,23:24:49,N/A,17.5,60.7
Friday 03 2025,23:24:50,N/A,20.1,60.7
Friday 03 2025,23:24:51,N/A,14.9,60.7
Friday 03 2025,23:24:52,N/A,12.8,60.7
Friday 03 2025,23:24:53,N/A,17.8,60.7
Friday 03 2025,23:24:54,N/A,25.2,60.7
Friday 03 2025,23:24:55,N/A,41.1,60.8
Friday 03 2025,23:24:56,N/A,31.1,60.8
Friday 03 2025,23:24:57,N/A,38.6,60.8
Friday 03 2025,23:24:58,N/A,29.2,60.2
Date,Time,Temperature (°C),Cpu_usage (%),Memory_usage(%)
Friday 03 2025,23:25:48,N/A,0.0,59.7
Friday 03 2025,23:25:49,N/A,38.3,60.0
Friday 03 2025,23:25:50,N/A,31.5,60.2
Friday 03 2025,23:25:51,N/A,24.5,60.3
Friday 03 2025,23:25:52,N/A,37.6,60.3
Friday 03 2025,23:25:53,N/A,27.5,60.4
Friday 03 2025,23:25:54,N/A,21.5,60.4
Friday 03 2025,23:25:55,N/A,20.7,60.4
Friday 03 2025,23:25:56,N/A,19.7,60.4
Friday 03 2025,23:25:57,N/A,24.0,60.4
Friday 03 2025,23:25:58,N/A,18.6,60.4
Friday 03 2025,23:26:00,N/A,54.8,60.4
